time,x,y,z,pitch,yaw,roll,speed_m_s
0.8333333333333334,0.08538235812881456,0.017287070366780594,0.1654443486447311,82.57884743890364,-4.0171503103334025,12.945368412595952,0.2609038331510761
0.875,0.09314348091986052,0.0216610797874611,0.16767342784478023,81.848115316549,-3.8870496203720015,12.878298438143956,0.18626694698510304
0.9166666666666666,0.09748694065662603,0.02341062795226828,0.16917296131437914,81.58157974402742,-3.797048832870289,12.93149838917257,0.10424303368237209
0.9583333333333334,0.1004174293918866,0.023642393532978433,0.16938172608664723,81.7689406646978,-3.9012003036735914,12.92786372339865,0.07033172964625367
1.0,0.10330381314623144,0.022085484523996994,0.16766816183510594,82.63940548202737,-4.270639100207567,12.74774326337248,0.06927321010427623
1.0416666666666667,0.10580377140768772,0.018048139264130927,0.16360203754198255,84.35329400117135,-4.9520945192417924,12.417671829559104,0.05999899827495081
1.0833333333333333,0.10731275157415045,0.011392255177468641,0.15726226162192217,86.86989060399944,-5.888478935628507,12.084986227029269,0.036215523995105414
1.125,0.10770750670672488,0.0043104226458306055,0.15276477112004214,89.18984639884081,-8.63211273337547,12.722783729119815,0.00947412318178642
1.1666666666666667,0.10725130262691222,-0.0035692736919423753,0.14925521374640355,91.59751769436332,-12.228492139495094,13.759996998703787,-0.010948897915503797
1.2083333333333333,0.10791241085283466,-0.007089388357454961,0.14804645061001753,91.22780025836897,-12.091221818183062,13.980456295339216,0.015866597422138584
1.25,0.11049341375040747,-0.007222266861237654,0.14839847926938138,91.58496178298797,-12.434999605952601,14.184701101084308,0.06194406954174736
1.2916666666666667,0.1161361130015008,-0.005823951976933449,0.15306899042443955,90.71886528450592,-12.893438016706895,14.296687892031118,0.13542478202623986
1.3333333333333333,0.12338087166511172,0.0005432656223363578,0.16000665587433222,88.08137697687845,-12.076438709459172,14.3810846646637,0.17387420792666208
1.375,0.13309074291617573,0.009769946169781323,0.164261591540563,85.56180806141795,-9.749486054381883,14.213220441925117,0.23303691002553628
1.4166666666666667,0.1457482123294569,0.019225370400196753,0.16248712331715232,83.88093085791009,-5.585143272201859,13.899360110538884,0.30377926591874793
1.4583333333333333,0.15773099091561224,0.025703292201364223,0.16403377682956038,83.21804932429677,-4.065974105969375,13.67152600725192,0.2875866860677283
1.5,0.1672634358363958,0.031475280453913415,0.16654961883983335,82.11012305200948,-3.996434810151109,13.542684684009688,0.22877867809880548
1.5416666666666667,0.17351447003781084,0.0344795755287828,0.16849455999722854,81.68239173108702,-3.82154710691131,13.55460022316812,0.15002482083396096
1.5833333333333333,0.17679538988427201,0.035464485357959895,0.16947894005567862,81.59475528011977,-3.8192827783341308,13.625228582217375,0.07874207631506813
1.625,0.17971204047000072,0.03495536992733245,0.16883734717875462,82.08958077067453,-4.036713391614936,13.542472888973577,0.069999614057489
1.6666666666666667,0.1825649809029813,0.03239195554162457,0.1660744124363678,83.32429269068614,-4.554409236981162,13.282290847824328,0.06847057039153359
1.7083333333333333,0.18465791591709735,0.02705651282561723,0.16085223999742548,85.4595392278905,-5.37286117938741,12.92012963166756,0.05023044033878543
1.75,0.18573345970321617,0.02001840434868687,0.15496668244159223,87.91990750494112,-6.965823185484515,12.922215098034838,0.025813050866851706
1.7916666666666667,0.1858757356870439,0.012421784093536935,0.1508305182370343,90.46602981859759,-10.37200949286963,13.94852213134703,0.0034146236118657303
1.8333333333333333,0.18583513387850462,0.006076105553953663,0.14840121475604737,91.34509954125839,-12.05548878698868,14.571971725757985,-0.0009744434049430151
1.875,0.18707425777430106,0.004598162941916497,0.1480425192887987,91.29873159865821,-12.197150212339027,14.81659035955444,0.029738973499114696
1.9166666666666667,0.19136331095383752,0.004578826683082362,0.14936176087166755,91.88580520823274,-12.752023997371113,14.941536763817501,0.10293727630887495
1.9583333333333333,0.19774476609668337,0.008983334159010922,0.15646107859120495,89.49883334921742,-12.660374080550506,15.13051839301926,0.1531549234283005
2.0,0.20604630411396138,0.017249826348258633,0.16249167838110892,86.82936086286094,-11.14442253847018,15.158794554229782,0.19923691241467223
2.0416666666666665,0.2172452747266556,0.027143865826113132,0.16433745241252057,84.6407363471213,-8.02349708706336,14.930083362583954,0.26877529470466155
2.0833333333333335,0.23033698390270096,0.03566828138183001,0.16237900468940197,83.75445376290689,-4.252243995685515,14.638111711349312,0.31420102022508845
2.125,0.2414850593602225,0.041774960926579105,0.16532553940054132,82.75796352400195,-3.9458620796436676,14.479001898126764,0.26755381098051667
2.1666666666666665,0.2494394518448197,0.04666028894563915,0.1675513958632734,81.87392220947105,-3.8949690354096975,14.356309631587694,0.1909054196303328
2.2083333333333335,0.2540532161248019,0.04874033001774174,0.16910780474261453,81.58744791614751,-3.7930517447812346,14.386211583088558,0.11073034271957338
2.25,0.2570159489404415,0.04915275809202582,0.1694165639094492,81.73968900222233,-3.890296193641261,14.388453327041503,0.0711055875753499
2.2916666666666665,0.2599524036783367,0.04781949076999423,0.1678342749699885,82.56622696495027,-4.240415617927957,14.207719820303538,0.07047491370948533
2.3333333333333335,0.2625802732421298,0.044063059924148294,0.1639187933385509,84.22265471812288,-4.9032716878077585,13.868251222570583,0.06306886953103374
2.375,0.26427127871275063,0.03761348251151571,0.15768784994053825,86.70558524893825,-5.828669296806405,13.508116648758591,0.04058413129490024
2.4166666666666665,0.2648922023056127,0.030651912405644317,0.15303369609660586,88.98199328624217,-8.373196316498364,14.12314084647368,0.014902166228690117
2.4583333333333335,0.2646261470499847,0.022657766800856956,0.14915353824752872,91.66986069904407,-12.12413297573925,15.294220358869275,-0.006385326135072145
2.5,0.2652130988594717,0.019074071015802312,0.14806799408137614,91.2261005509192,-12.078354556855821,15.673505080815012,0.014086843427687512
2.5416666666666665,0.26760985772934237,0.01902550917089534,0.14833572248400725,91.5400994305603,-12.400463757529483,15.968348034401656,0.057522212876896184
2.5833333333333335,0.27312935996319,0.020681800036675167,0.15275008486416772,90.7687070519868,-12.863169765073838,16.15168408838411,0.13246805361234282
2.625,0.2802393883499722,0.027345094341019494,0.15960492145508198,88.23386947516943,-12.132718546540668,16.34239821212105,0.170640681282773
2.6666666666666665,0.28976672792569824,0.03708904491963103,0.16413537864097408,85.69389087402202,-9.929749335605031,16.30225589569763,0.2286561498174251
2.7083333333333335,0.30226406487966867,0.04733457382543661,0.16288253353708293,83.95169185665789,-5.924294681956687,16.0886533149627,0.2999360868952903
2.75,0.31466711749729703,0.05478936274850336,0.1638762313107823,83.3170269848846,-4.058349828149537,15.917647743560718,0.2976732628230807
2.7916666666666665,0.32451190979990424,0.06115595127545625,0.16641511985081253,82.14145695944345,-4.013934467702024,15.782052303007655,0.236275015262573
2.8333333333333335,0.331099097543026,0.06468300845850024,0.16840088382326857,81.69923067831677,-3.8282829985621176,15.776467999878536,0.15809250583492274
2.875,0.3345799958517505,0.06592132264779646,0.1694617861232186,81.58474497271922,-3.8145225663104068,15.847514008455068,0.08354155940938801
2.9166666666666665,0.3375468800867979,0.06565546770792757,0.16893364693767732,82.03937840611171,-4.015699562045776,15.770231960761615,0.07120522164113696
2.9583333333333335,0.3404932884583125,0.06338866607122307,0.16630749847893816,83.22753832463376,-4.513565783234163,15.496360774883122,0.0707138009163506
3.0,0.3427824559587847,0.05838100088841911,0.1612265981128716,85.30848766317993,-5.316579656147587,15.103638679176068,0.0549400200113328
3.0416666666666665,0.34408924069970964,0.051495728114429505,0.15520494704181206,87.76839310226445,-6.774529410200606,14.996557981473913,0.03136283378219851
3.0833333333333335,0.34445711775345156,0.04409660811215399,0.1510793123461597,90.2544267389806,-10.083512432500992,16.04903567541604,0.00882904928980599
3.125,0.3445180772743884,0.03746436531581093,0.1486825145209182,91.31799492245148,-12.180077198267867,16.904507919689937,0.0014630285024836986
3.1666666666666665,0.3458623979761242,0.03561732675088111,0.14802703958816385,91.28215505134881,-12.177105745217306,17.245933132080175,0.032263696841660305
3.2083333333333335,0.349963490738733,0.03573532270206869,0.14897199990541568,91.95608367201964,-12.722189390989257,17.425773224141906,0.09842622630261078
3.25,0.35616991252131774,0.03984690036806412,0.1560583638417403,89.72198929654306,-12.803517944603986,17.62556090383276,0.14895412278203368
3.2916666666666665,0.36403653566591415,0.048109563258380644,0.16248199921215425,86.99883207749913,-11.476056070303681,17.70383667056703,0.18879895547031378
3.3333333333333335,0.37460215289424326,0.05843329181782689,0.16493705900554936,84.7466627831816,-8.568052632381352,17.501573317489562,0.2535748134798985
3.375,0.3875800600960753,0.06815593546175151,0.16207696133757496,83.66780577548671,-4.369459523414166,17.206064518822995,0.3114697728439695
3.4166666666666665,0.3988157861286093,0.0749324901647575,0.16517626118934747,82.80662117504625,-3.9667794319678245,17.073557529509326,0.26965742478081545
3.4583333333333335,0.4069475275506145,0.08032098243378397,0.16743506095261573,81.90141213848574,-3.907349062934473,16.945324526932843,0.1951617941281243
3.5,0.4117866167726882,0.08279308975517972,0.16904516148897164,81.59458596729142,-3.7934671920104366,16.96171720706147,0.11613814132976907
3.5416666666666665,0.41473937383747145,0.0834376038739351,0.16944739571202844,81.71353648260899,-3.877185787732185,16.96656373947526,0.0708661695547983
3.5833333333333335,0.4176932974925689,0.08242563345410552,0.16798744022082254,82.49531383364358,-4.212484576419859,16.769685737961314,0.0708941677223387
3.625,0.4204324911661484,0.07905039283974566,0.1642253132062847,84.09686833253423,-4.854796239691804,16.391173713778013,0.06574064816590797
3.6666666666666665,0.4223330267013064,0.07293024644506531,0.15810854434249674,86.54237484267601,-5.769415654269637,15.96710903020575,0.04561285284379224
3.7083333333333335,0.42325541460599425,0.06599670409442075,0.15326868484654366,88.88068032805576,-8.224797208243084,16.44865862342317,0.02213730971250838
3.75,0.4233999550351357,0.05789182580280183,0.14929602268898504,91.62102779781908,-12.031664096363883,17.690985357770185,0.003468970299395302
3.7916666666666665,0.42413557847000183,0.05387464143314788,0.14809131964875794,91.23112661022755,-12.07030991213055,18.108203543984832,0.017654962436786548
3.8333333333333335,0.4264602844060637,0.053719030817927546,0.14828073055060237,91.50004865413835,-12.369542447056016,18.423738075141767,0.05579294246548505
3.875,0.43190048060846703,0.05521350984846138,0.1522831092370851,90.96718913096308,-12.90517482892652,18.60987378108755,0.1305647088576798
3.9166666666666665,0.4387604135725825,0.061756941398869905,0.15937672493208307,88.40755850969619,-12.34208855544154,18.827813447667488,0.1646383911387712
3.9583333333333335,0.44777758456887967,0.07164105826231369,0.164309982778974,85.83967593176223,-10.315225884717199,18.82969374837652,0.2164121039111322
4.0,0.4597298171202912,0.08245955722966064,0.16378456072872224,84.02621655851847,-6.537250534523926,18.614945799423218,0.28685358123387683
4.041666666666667,0.47221205545076667,0.09097957071577308,0.16369777206596256,83.36777138018104,-4.0850483311800625,18.435439990065504,0.299573719931411
4.083333333333333,0.48212609946017587,0.09789591389618711,0.1662730116224205,82.17699914132716,-4.029489404868456,18.310953840914436,0.23793705622582095
4.125,0.48882733037540443,0.10196233826742523,0.16830322088070085,81.717727584365,-3.8352931248890667,18.289983633498892,0.1608295419654855
4.166666666666667,0.4924052472218581,0.10351577854776502,0.16943568088524877,81.57990498580106,-3.8105083342350645,18.34214149506151,0.08587000431488745
4.208333333333333,0.4953550357310806,0.10355108351157201,0.16901708761645146,81.995375819539,-3.9965514406058213,18.24585170726295,0.07079492422134015
4.25,0.4983463168459562,0.10168124910648366,0.16653349045236798,83.13171051197378,-4.474350345129852,17.93185014186497,0.07179074675701491
4.291666666666667,0.5007560121774379,0.09706951170938785,0.16159673049080686,85.16106197326309,-5.260205705059148,17.47591839657329,0.05783268795556129
4.333333333333333,0.5022816405646948,0.09039536516740149,0.15543314838287592,87.63844245664863,-6.606257542302788,17.244917681591883,0.036615081294165464
4.375,0.5029660996996886,0.08317787737337427,0.15132064670154455,90.07991925049807,-9.841018959983845,18.29854701562557,0.01642701923985168
4.416666666666667,0.5032332404986517,0.07631310482877415,0.1485513873533199,91.39937924413812,-12.069899280811361,19.28749414312435,0.006411379175113474
4.458333333333333,0.504478597108271,0.07440517029084098,0.14801538359561167,91.26509262339687,-12.15964111865422,19.756312314012696,0.029888558630863926
4.5,0.5083852612168378,0.07482018928683123,0.14887356914754174,91.89356572365425,-12.674533229289159,20.006556310378016,0.0937599386056025
4.541666666666667,0.5144444566197094,0.07925437615629818,0.15569040145327062,89.8087010145664,-12.8032330985635,20.311456970993127,0.14542068966891808
4.583333333333333,0.5220916412848774,0.08796834489889611,0.16217479668660173,87.156147876475,-11.597363687974505,20.536818028477118,0.18353243196403213
4.625,0.5323478675655807,0.09906958026688926,0.16504460135192708,84.85687674586687,-8.842730032891104,20.492394289453102,0.2461494307368799
4.666666666666667,0.5452957375609385,0.11011544717535483,0.16185866982727878,83.63617308342774,-4.452450396535093,20.317712572352473,0.3107488798885871
4.708333333333333,0.5567942197378338,0.11773782966934103,0.16505428722233512,82.96005921780902,-3.916521596270934,20.263034153662602,0.2759635722454874
4.75,0.5650887920666959,0.12386717837995759,0.16731500856616485,81.92739931874327,-3.9200247211944856,20.128505407849538,0.1990697358926905
4.791666666666667,0.5701647580243678,0.12697779122485592,0.16897680072002813,81.60222909592491,-3.795895192966784,20.113570726794308,0.12182318298412564
4.833333333333333,0.5731153030465173,0.12796982406418705,0.16947209038915875,81.68690218521184,-3.8670889508198445,20.087461829172018,0.07081308053158608
4.875,0.5760646699549811,0.1273799493221223,0.16813237619553267,82.42798324192863,-4.181797069950724,19.834095372489948,0.07078480580313151
4.916666666666667,0.5788460635944169,0.12449640766751269,0.16452205827959504,83.9743194061302,-4.807812750603339,19.375085675858728,0.0667534473464606
4.958333333333333,0.5808781058728159,0.11882163024108255,0.15852453165998065,86.3806018047495,-5.710118951334301,18.839807774858905,0.04876901468157424
5.0,0.5819405802014839,0.11219694693916743,0.15353248525958152,88.69236585858658,-7.989836858627347,19.168276091247765,0.025499383888032412
5.041666666666667,0.5823609997485734,0.10439041738747006,0.14955005974238095,91.36111129840091,-11.680661731308634,20.47271708590964,0.01009006913014776
5.083333333333333,0.5831372201351644,0.09990431340470111,0.14811010161457921,91.23685803017544,-12.061368730822547,21.11282897810025,0.01862928927818608
5.125,0.5853712684049345,0.0996572353005913,0.14823476443159322,91.46320031230074,-12.34016520856531,21.541162064555238,0.053617158474480675
5.166666666666667,0.5906747804801179,0.10108847004331183,0.15173319969289564,91.21693245422821,-12.935977417589871,21.7460298359891,0.1272842898044022
5.208333333333333,0.5972167905709784,0.10756618042891265,0.15910134538192397,88.62113472114761,-12.566545126102476,22.017455419828625,0.15700824218065268
5.25,0.6056239116086326,0.11763177301746655,0.16452916931090378,85.99377519354775,-10.746421768931944,22.105746989057934,0.2017709049037002
5.291666666666667,0.6168519508641067,0.12912550281731833,0.16480557352273778,84.09908315778725,-7.228156129481385,21.934640824621088,0.2694729421313786
5.333333333333333,0.6294516667280478,0.13889516083790115,0.163567525234611,83.51569013719964,-4.048242046977697,21.753219070828145,0.302393180734585
5.375,0.6396973519325402,0.1462550898868938,0.16621779253651295,82.48194274392877,-3.872933179455357,21.676869268896994,0.24589644490781826
5.416666666666667,0.6463447927894599,0.15129666928282728,0.16820337509454075,81.73683369938149,-3.843044791082685,21.593185347038062,0.15953858056607295
5.458333333333333,0.6499901451871786,0.15339576381125744,0.1694018228849297,81.57728892326968,-3.806664573854324,21.583388876849774,0.08748845754524837
5.5,0.6528130558352389,0.15385014691294474,0.16909591077004588,81.95196889315865,-3.9770900593613137,21.423220668385724,0.06774985555344681
5.541666666666667,0.6557146455875145,0.15247932923396673,0.16674518582313694,83.04247047842219,-4.43639397396442,21.013631734285593,0.06963815405461471
5.583333333333333,0.6581331685894327,0.14841114506441763,0.16195687213661353,85.01649654085357,-5.203871687006307,20.4355134039467,0.05804455204603798
5.625,0.6597470344375624,0.14209639188461748,0.15566414695295547,87.51549735864967,-6.444926922490053,19.987120977198202,0.038732780355113405
5.666666666666667,0.6605855099323682,0.13518258827389945,0.15155827864874144,89.93232055904232,-9.635946150910254,20.90258312687711,0.02012341187533817
5.708333333333333,0.6610265080897515,0.12818774862145596,0.14883380460432927,91.37959227113673,-12.191055014374202,22.006737284793058,0.010583955777199172
5.75,0.6623880161892399,0.12597750143981007,0.14800794073140325,91.25059504108066,-12.143437308913883,22.46645365642228,0.03267619438772229
5.791666666666667,0.6661503243433925,0.12658616449146037,0.14877936793661872,91.83399128859878,-12.628477106564324,22.751788787711337,0.09029539569966172
5.833333333333333,0.6720964425646039,0.13063301445912373,0.15526055291104363,90.01644682030822,-12.905232776378764,23.042729031265626,0.1427068373090732
5.875,0.6793540485616628,0.13930153618388413,0.16206552552772238,87.32590798832544,-11.874041730810019,23.31793282400559,0.17418254392941446
5.916666666666667,0.6889810293297943,0.15069392636132076,0.16546381784447184,84.97450881010603,-9.315242969046038,23.329121803792813,0.23104753843515624
5.958333333333333,0.7014890227595054,0.16265081785776384,0.16227740145520939,83.55585724067377,-4.84412741194692,23.173621274351092,0.3001918423130663
6.0,0.7130448853165888,0.1711970228093791,0.16489955610940643,83.0510340695747,-3.9117768121853698,23.161472898993733,0.2773407013700018
6.041666666666667,0.7213954475764794,0.17794841144611864,0.1671945691353404,81.95214380237657,-3.9363102086328254,23.057837594236037,0.20041349423737476
6.083333333333333,0.7265510670635716,0.18164504420641894,0.16890349686279824,81.61239443831748,-3.7990316077507913,23.034056028291133,0.1237348676902128
6.125,0.7294351868993564,0.1829704506789122,0.16948670711895306,81.66764345149379,-3.8562708237018968,22.97062346321157,0.0692188760588337
6.166666666666667,0.7322693982191847,0.1827897834218715,0.16827443940183065,82.36384663925831,-4.154685731525997,22.65329081039183,0.06802107167587934
6.208333333333333,0.7349866684807644,0.18040504630473747,0.1648101238998785,83.8542565135282,-4.762272448478114,22.100456149377433,0.06521448627791404
6.25,0.737039583842962,0.17519796957644798,0.15893579543858563,86.21959260350225,-5.651375569841531,21.435523230160282,0.04926996869274092
6.291666666666667,0.738247961393892,0.16879612791181617,0.1537729885912555,88.58307751852159,-7.834619320504271,21.542492402330268,0.02900106122232149
6.333333333333333,0.7389842571813848,0.16117304247056458,0.14974532858375944,91.2462925602028,-11.503640826422242,22.79674329244834,0.017671098899826987
6.375,0.7397636116619724,0.15650135414792998,0.14815543718576257,91.2495282048504,-12.06051307821935,23.49303355679117,0.01870450753410058
6.416666666666667,0.74187667514305,0.15622652120229483,0.14819080043453128,91.42939070572805,-12.312717090385712,23.926860576392265,0.05071352354586356
6.458333333333333,0.7470547630547878,0.15798574171111127,0.1514800637292253,91.2242727235171,-12.89103183127691,24.190091503967565,0.12427410988170706
6.5,0.7534304968040413,0.16481266333743375,0.15868619664348677,88.73890717026113,-12.57578642023222,24.575180209751522,0.1530176099820837
6.541666666666667,0.7615944734420873,0.17537121902146377,0.16426310143034573,86.13378248938878,-10.860411614793954,24.815690154964628,0.19593543931310453
6.583333333333333,0.7725076410808096,0.18767246465016016,0.16496273416361829,84.18310602252897,-7.478486920345373,24.79108695918956,0.26191602332933517
6.625,0.7850567012547982,0.198668064600825,0.16336651490712173,83.52643468059064,-4.104436110705086,24.735606625806348,0.30117744417572645
6.666666666666667,0.7952803448190645,0.20682855894077293,0.1660827139088386,82.55554458638683,-3.8662506218610053,24.773292913486692,0.24536744554239132
6.708333333333333,0.8019197060924192,0.212511788369964,0.16809794141928003,81.7587332698154,-3.8503312622976673,24.717746805874363,0.1593446705605137
6.75,0.8055879516476577,0.21507880429103154,0.16936204839757252,81.57545209665044,-3.8019102972954872,24.68629387406073,0.08803789332572354
6.791666666666667,0.8082740080463708,0.2159057107119888,0.1691704600507609,81.90901599691968,-3.959127117771367,24.47289584180483,0.06446535356911465
6.833333333333333,0.8110347113399263,0.21499874745947634,0.16695348611951388,82.95242993975624,-4.400053736203822,23.97304736255723,0.06625687904533173
6.875,0.813402072328188,0.21145734058542345,0.16231233245291055,84.87428379674624,-5.149925389699179,23.267975921064743,0.05681666371827898
6.916666666666667,0.8150362772949159,0.20553975315315987,0.1559004467743077,87.38052384699684,-6.275846575396284,22.621688157433727,0.03922091920147075
6.958333333333333,0.8158835112310433,0.19907056301480577,0.15182576340795725,89.70830691970012,-9.349482477065475,23.405152578188194,0.020333614467057615
7.0,0.8164016519186991,0.19204561636571685,0.14901150859530593,91.3941879958848,-12.249041406363604,24.649358054139245,0.012435376503738382
7.041666666666667,0.817748199726048,0.18963155190459632,0.14800621133854253,91.23875812640343,-12.129089424435097,25.18786221642608,0.032317147376373256
7.083333333333333,0.8213037384565114,0.19040158813456493,0.14869017281505098,91.77745069544446,-12.584500840342448,25.534107737057827,0.08533292953112248
7.125,0.8271124894784934,0.194100877560139,0.15479398451969884,90.23346002412981,-12.991034685170861,25.817650215159645,0.13941002452756734
7.166666666666667,0.8339646180183166,0.20267199498389332,0.16190618991806285,87.50963867008745,-12.138114727065366,26.14710020460411,0.16445108495575678
7.208333333333333,0.8429172171209018,0.21425562086660446,0.16583056277961508,85.10073436207587,-9.771361539834642,26.233887720684972,0.2148623784620467
7.25,0.8547190702250608,0.22679861336959758,0.1634738003770106,83.60610691467322,-5.553238431894245,26.109242003238602,0.2832444744998144
7.291666666666667,0.8665348651114031,0.23619730029853356,0.16471321896200655,83.31711075408094,-3.7535683541732023,26.106833273568075,0.28357907727221576
7.333333333333333,0.8751284663043859,0.24305790317340004,0.16716576126641539,82.3798587642344,-3.676437264604555,26.036279700617847,0.20624642863158726
7.375,0.8799738859557402,0.24756736674171823,0.16881216549660244,81.62096257234876,-3.796140862997238,26.00560639757674,0.11629007163250371
7.416666666666667,0.88268318058929,0.24929901033027482,0.16948747451427226,81.65058060784726,-3.844001452143678,25.875690880858023,0.0650230712051938
7.458333333333333,0.8852835135246143,0.24955977395625464,0.16840139338940308,82.30173980564452,-4.130212811325641,25.462433328639275,0.062407990447784556
7.5,0.8878230937481357,0.24770059634500136,0.16508804279975217,83.73971313902078,-4.716585711094008,24.780333330538905,0.060949925364513824
7.541666666666667,0.8897712496559187,0.2430086378702924,0.15934117042293974,86.06054797855488,-5.592849477234779,23.95419511938293,0.046755741786791205
7.583333333333333,0.8908798453014153,0.23695969021916366,0.15403093701151424,88.41734706551392,-7.623777874378968,23.768486740253763,0.026606295491918175
7.625,0.8916273555332953,0.229749452685539,0.14997096373336471,91.05644056621428,-11.234278757383983,24.887339882390616,0.017940245565120527
7.666666666666667,0.8924059542061461,0.2248187399291382,0.14817544654653164,91.26045716135896,-12.051170520439788,25.643975550622592,0.018686368148419064
7.708333333333333,0.894437495824756,0.2244485357577856,0.14815196411862047,91.3977105412755,-12.28565107862531,26.071092352172663,0.048756998846636534
7.75,0.8995072355905801,0.22601678929863617,0.15087297906168873,91.49368582050262,-12.89193622230674,26.312636731288514,0.12167375437977945
7.791666666666667,0.9056365896559117,0.23263161676398414,0.15833198881333177,88.9351472183098,-12.723250169035571,26.716083835797352,0.14710449756795718
7.833333333333333,0.9133238377946019,0.24308328553085715,0.16426602311580563,86.28869014503134,-11.167835412831483,27.002030812062536,0.18449395532856627
7.875,0.923599789562068,0.2556141202310117,0.16556200592101664,84.27028957148052,-7.9788324706429234,27.00974262197361,0.2466228424191863
7.916666666666667,0.9359945453693256,0.26744309155169355,0.16314839241277204,83.57590899349357,-4.127780309251484,26.930928135111497,0.29747413937418177
7.958333333333333,0.9464057763209452,0.2757913075902133,0.16603963036882374,82.88382536173629,-3.6974028632944447,27.014459716266515,0.24986954283887197
8.0,0.9530687626612961,0.28188473806911246,0.16798650863509035,81.78696577481509,-3.855964615177136,26.94365530205636,0.1599116721684215
8.041666666666666,0.9566504943520336,0.28498882273227566,0.16931665299945767,81.57320159776063,-3.797670859742565,26.914442709404646,0.08596156057769999
8.083333333333334,0.9591847690006464,0.28612711361662546,0.1692313006989803,81.87286702544318,-3.9432278389868243,26.641863955251857,0.06082259156670666
8.125,0.961788790655076,0.2856217815308518,0.16715156764948969,82.86772796482828,-4.363823988150942,26.05939105349934,0.062496519706311204
8.166666666666666,0.9640462592149445,0.28252679938546144,0.16265834586164307,84.73614372626102,-5.096497130119094,25.246314530061664,0.05417924543684194
8.208333333333334,0.9656361427953406,0.27692634056247456,0.1561604596873587,87.28524446031544,-6.141944431807064,24.42071826757668,0.03815720592950722
8.25,0.9665020037262928,0.27067447873271105,0.1520502254510524,89.61759420765102,-9.210133177823115,24.98451637457827,0.020780662342852807
8.291666666666666,0.9671246864877158,0.263624428688354,0.14896678647775516,91.46810477076879,-12.18086615663837,26.152279472462357,0.014944386274151178
8.333333333333334,0.9683050997668751,0.2611708011915056,0.14800791027396,91.22968413590856,-12.116681474561002,26.63829479387243,0.028329918699823153
8.375,0.9716659317124839,0.26200428280629645,0.14860788379860204,91.72512774018627,-12.541952705891847,26.951798707032246,0.08065996669461306
8.416666666666666,0.9773622348486469,0.2659011684231832,0.15443268761213969,90.2879979051387,-12.946486194117638,27.298220377593612,0.1367112752679116
8.458333333333334,0.9840543367790837,0.27471739560848,0.16145579457259712,87.64823588321987,-12.143959506227757,27.724246359817737,0.16061044633048294
